key,morph,topo,kstar_true,kstar_fft,sigma_train,seed,loss,turing,kstar_model,sigma_max_model,s0,Dratio,kstar_rel_err,kstar_fft_rel_err,rob_0.01,kcv_0.01,rob_0.048,kcv_0.048,rob_0.1,kcv_0.1,rob_0.2,kcv_0.2
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,0,4.562546100971698e-07,True,0.2740240963855422,0.2033557342567569,-0.09774176345212088,450.3518593012892,0.13411692426391011,0.028283346150559465,1.0,2.0257762716296166e-16,1.0,0.027670585036451104,0.9925,0.04771270366639218,0.865,0.09664537417093064
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,1,0.00017330490742034467,True,0.25796385542168676,0.3048890276324894,-0.10006953663586501,783.5774674135588,0.0676476198300465,0.08523455524224544,1.0,2.1518964794705528e-16,1.0,0.027938664835723652,1.0,0.047885859873772925,0.945,0.08324261361588617
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,2,0.0005084743817143442,False,0.2740240963855422,0.011827563523560514,0.006592732224726894,698.4107569040774,0.13411692426391011,0.028283346150559465,,,,,,,,
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,3,2.054141684086142e-06,True,0.24190361445783135,0.2566214357421579,-0.08696512712371773,957.1352442834608,0.0011783153961830025,0.14218576433393132,1.0,2.2947631996186864e-16,1.0,0.0255192395915941,1.0,0.04851398105937849,0.925,0.08393205864825752
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,4,3.975885378236102e-06,True,0.2740240963855422,0.05981005186166577,-0.014667483127981273,135.41456790298056,0.13411692426391011,0.028283346150559465,1.0,2.0257762716296166e-16,0.9525,0.030541576662053052,0.765,0.0577985627919236,0.5425,0.1001470027888688
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,5,1.9499077558541896e-06,True,0.25796385542168676,0.07828652575210171,-0.11041414406318317,1109.9879693801624,0.0676476198300465,0.08523455524224544,1.0,2.1518964794705528e-16,1.0,0.02504594051684223,1.0,0.05226997486966945,0.9325,0.09926882053401087
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,6,1.6077612729026048e-07,True,0.2740240963855422,0.26473710800982175,-0.3731326785830439,191.99861533550282,0.13411692426391011,0.028283346150559465,1.0,2.0257762716296166e-16,1.0,0.021615422475075075,1.0,0.04523093446930708,0.9875,0.08820162090170187
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,7,9.654576781500688e-09,True,0.2740240963855422,0.06295950022121843,-0.039979527131003945,159.55049445457408,0.13411692426391011,0.028283346150559465,1.0,0.011511932924460549,1.0,0.03175607767975969,0.995,0.056664504776632575,0.81,0.102579231999533
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,8,6.194821421544783e-07,True,0.2740240963855422,0.12130991516986844,-0.10923431323494187,91.59312362524602,0.13411692426391011,0.028283346150559465,1.0,2.0257762716296166e-16,1.0,0.026299864758965334,0.9975,0.050214576687397754,0.9425,0.10531671575548478
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,9,3.353650757974048e-07,True,0.2740240963855422,0.0928291102006149,-0.3168659175200931,740.139239673153,0.13411692426391011,0.028283346150559465,1.0,0.02018775986922036,1.0,0.031247183754546333,1.0,0.05152569471612126,0.9925,0.10358257766433031
